,author_type,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,district,street,underground,price_per_meter
700,real_estate_agent,Москва,6,9,2,52.3,35000000,2014,26.4,10.3,Хамовники, Плющиха,Киевская,669216.06
701,developer,Москва,12,20,4,108.7,73373478,2021,67.18850824494169,18.6,Сокольники,Рубцовско-Дворцовая ,Сокольники,675009.0
702,real_estate_agent,Москва,4,5,2,41.0,18950000,1963,28.0,6.0,Мещанский,Трифоновская ,Рижская,462195.12
703,developer,Москва,4,30,3,142.8,56000000,2020,84.42634938773189,20.7,Якиманка,Мытная ,Серпуховская,392156.86
704,developer,Москва,2,13,4,125.7,61745725,2024,56.6,36.2,Филевский парк,Береговой проезд,Фили,491215.0
705,real_estate_agent,Москва,15,41,1,30.0,15000000,2024,18.2,6.8,Хорошево-Мневники,Шелепихинская набережная,Шелепиха,500000.0
706,real_estate_agent,Москва,9,23,1,31.5,19490000,2014,17.0,8.0,Лефортово,проезд Невельского,Авиамоторная,618730.16
707,developer,Москва,2,14,3,96.1,100380000,2027,41.5,25.2,Пресненский,Электрический переулок,Белорусская,1044536.94
708,real_estate_agent,Москва,9,12,2,99.0,96750000,2014,64.95626673974317,10.0,Тверской,2-я Брестская ,Маяковская,977272.73
709,real_estate_agent,Москва,10,22,4,106.0,58000000,2008,61.1,12.9,Донской, Вавилова,Ленинский проспект,547169.81
710,real_estate_agent,Москва,5,6,1,43.0,26900000,2014,21.842842247174445,10.1,Беговой, 3-я Ямского Поля,Белорусская,625581.4
711,real_estate_agent,Москва,19,41,1,54.9,30000000,2024,26.72789054768006,21.3,Раменки,1-й Сетуньский проезд,Кутузовская,546448.09
712,real_estate_agent,Москва,4,14,4,86.6,53000000,2014,43.0,24.0,Марьина роща,1-я Ямская ,Марьина Роща,612009.24
713,real_estate_agent,Москва,22,53,3,130.0,100000000,2012,82.66313689664938,23.8,Раменки,Мосфильмовская ,Ломоносовский проспект,769230.77
714,real_estate_agent,Москва,10,12,2,52.0,17500000,1982,30.0,9.0,Можайский, Гришина,Рабочий посёлок,336538.46
715,real_estate_agent,Москва,21,24,1,40.8,30000000,2022,25.8,10.0,Хорошевский,Хорошевское шоссе,Полежаевская,735294.12
716,real_estate_agent,Москва,6,27,3,101.4,42000000,2022,58.250633491712875,18.0,Раменки, Янковского,Аминьевская,414201.18
717,realtor,Москва,17,17,1,38.0,13500000,1984,18.9,8.4,Обручевский, Воронцовские Пруды,Воронцовская,355263.16
718,real_estate_agent,Москва,4,4,1,40.0,38500000,2014,27.0,8.0,Мещанский, Кузнецкий Мост,Кузнецкий мост,962500.0
719,real_estate_agent,Москва,2,12,3,106.2,53000000,2005,60.0,16.0,Хорошевский,Ходынский бульвар,ЦСКА,499058.38
720,real_estate_agent,Москва,40,51,3,78.0,36699999,2020,41.261806504041246,12.0,Раменки,Мичуринский проспект,Раменки,470512.81
721,developer,Москва,2,21,2,53.0,19292000,2027,36.8,11.2,Соколиная гора, 8-я Соколиной Горы,Соколиная гора,364000.0
722,real_estate_agent,Москва,4,5,4,76.0,50000000,1926,52.639156030640336,14.0,Якиманка, Серафимовича,Боровицкая,657894.74
723,developer,Москва,22,25,3,80.2,32953378,2026,41.0,15.8,Аэропорт,Часовая ,Сокол,410890.0
724,real_estate_agent,Москва,3,13,3,70.5,33599000,2019,51.0,12.0,Лефортово,шоссе Энтузиастов,Москва-Товарная,476581.56
725,real_estate_agent,Москва,3,8,2,50.0,72000000,2018,35.0,8.0,Якиманка,Софийская набережная,Новокузнецкая,1440000.0
726,realtor,Москва,4,5,1,42.0,12555000,1931,29.535729211732445,10.0,Перово,Мастеровая ,Перово,298928.57
727,developer,Москва,2,16,3,62.45,27610643,2027,57.5,7.0,Преображенское,Жилой комплекс Преображенская площадь,Преображенская площадь,442123.99
728,real_estate_agent,Москва,11,16,4,130.0,68000000,2023,79.527298080679,20.0,Раменки,Винницкая ,Раменки,523076.92
729,real_estate_agent,Москва,6,9,1,32.0,11000000,1963,20.119980657398713,9.0,Черемушки,Профсоюзная ,Профсоюзная,343750.0
730,real_estate_agent,Москва,7,13,1,50.8,30000000,2023,17.2,24.1,Хорошево-Мневники,Жилой комплекс остров,Терехово ,590551.18
731,real_estate_agent,Москва,1,17,1,38.2,8999999,1990,19.1,8.5,Северное Бутово,Коктебельская ,Бульвар Дмитрия Донского,235602.07
732,real_estate_agent,Москва,31,40,2,79.1,30500000,2014,42.92500031538796,10.0,Ховрино, Дыбенко,Ховрино,385587.86
733,developer,Москва,3,22,1,49.9,32779310,2024,14.0,11.2,Покровское-Стрешнево,Россини кв-л,Спартак,656900.0
734,real_estate_agent,Москва,35,42,4,96.2,42400000,2023,46.7,27.0,Котловка,Севастопольский проспект,Нагорная,440748.44
735,realtor,Москва,19,24,1,37.8,13390000,2022,17.497433819024792,10.0,Митино,Муравская ,Пятницкое шоссе,354232.8
736,real_estate_agent,Москва,2,16,3,75.0,22000000,1975,46.0,10.0,Академический,Профсоюзная ,Академическая,293333.33
737,real_estate_agent,Москва,18,40,3,85.0,44500000,2014,48.2,21.0,Раменки, Лобачевского,Аминьевская,523529.41
738,real_estate_agent,Москва,11,12,2,50.6,10999999,1977,30.4,8.8,Капотня,4-й кв-л,Люблино,217391.28
739,real_estate_agent,Москва,12,18,1,30.0,14900000,2014,19.0,6.0,Проспект Вернадского,Ленинский проспект,Новаторская,496666.67
740,realtor,Москва,10,10,5,100.0,42000000,2014,50.0,20.0,Дорогомилово,Бережковская набережная,Киевская,420000.0
741,real_estate_agent,Москва,13,21,3,76.1,76000000,2017,45.67049763679282,16.2,Пресненский,2-я Черногрязская ,Улица 1905 года,998685.94
742,real_estate_agent,Москва,20,28,1,23.7,15300000,2024,15.3,7.9,Даниловский,Дубининская ,Серпуховская,645569.62
743,real_estate_agent,Москва,5,5,2,43.4,11000000,1962,25.8,6.0,Перово,2-я Владимирская ,Перово,253456.22
744,real_estate_agent,Москва,29,29,3,85.0,44000000,2022,60.0,20.0,Фили-Давыдково, Ивана Франко,Кунцевская,517647.06
745,real_estate_agent,Москва,3,11,5,171.8,53500000,2014,88.6,11.0,Куркино,Соколово-Мещерская ,Молжаниново,311408.61
746,real_estate_agent,Москва,4,5,2,54.0,16300000,2014,32.0,6.0,Зюзино,Болотниковская ,Зюзино,301851.85
747,real_estate_agent,Москва,5,9,1,34.1,10990000,1970,17.1,8.1,Чертаново Центральное,Чертановская ,Пражская,322287.39
748,real_estate_agent,Москва,44,52,3,84.0,57000000,2020,50.0,20.0,Раменки,Мичуринский проспект,Раменки,678571.43
749,real_estate_agent,Москва,3,21,3,92.2,98285200,2023,57.0,8.0,Пресненский,2-я Звенигородская ,Улица 1905 года,1066000.0
750,developer,Москва,15,19,4,134.9,72913450,2028,53.7,27.8,Левобережный,Ленинградское шоссе,Беломорская,540500.0
751,homeowner,Москва,1,5,1,32.0,11500000,1959,17.0,6.0,Ярославский,Хибинский проезд,Свиблово,359375.0
752,realtor,Москва,4,14,4,84.2,23950000,1994,53.9,8.4,Царицыно,Кантемировская ,Кантемировская,284441.81
753,homeowner,Москва,2,5,1,34.0,15500000,1957,20.0,7.0,Беговой,Ленинградский проспект,Динамо,455882.35
754,developer,Москва,4,22,2,67.1,28625560,2024,21.5,22.3,Филевский парк,Береговой проезд,Фили,426610.43
755,real_estate_agent,Москва,3,21,3,92.2,98285200,2022,60.0,10.0,Пресненский,2-я Звенигородская ,Улица 1905 года,1066000.0
756,real_estate_agent,Москва,50,55,1,42.6,26000000,2024,16.439974520473214,11.8,Марьина роща, 4-я Марьиной рощи,Марьина Роща,610328.64
757,real_estate_agent,Москва,13,25,4,139.7,59900000,2022,83.3,18.1,Раменки, Янковского,Аминьевская,428775.95
758,real_estate_agent,Москва,21,25,1,41.3,10478030,2022,20.05304348250155,11.3,Некрасовка, Липчанского,Некрасовка,253705.33
759,realtor,Москва,2,12,1,35.0,14500000,1974,20.0,8.0,Басманный,Волховский переулок,Бауманская,414285.71
760,homeowner,Москва,7,12,1,46.0,11400000,1978,22.0,11.0,Бибирево, Лескова,Бибирево,247826.09
761,unknown,Москва,4,9,3,86.3,38500000,2014,45.0,19.0,Люблино,Цимлянская ,Люблино,446118.19
762,real_estate_agent,Москва,17,17,4,81.6,17000000,2009,57.5,9.0,Москва, Нагорная,Троицк,208333.33
763,real_estate_agent,Москва,12,15,2,66.0,8500000,2017,40.0,15.0,Кострома, Ивана Сусанина,Москва,128787.88
764,real_estate_agent,Москва,29,53,3,81.7,38000000,2021,48.7,13.9,Хорошево-Мневники, Народного Ополчения,Народное Ополчение,465116.28
765,real_estate_agent,Москва,38,68,2,72.5,79800000,2020,50.0,15.0,Пресненский,1-й Красногвардейский проезд,Москва-Сити,1100689.66
766,real_estate_agent,Москва,7,9,1,32.0,13950000,1962,18.4,6.0,Савеловский,Бутырская ,Дмитровская,435937.5
767,realtor,Москва,9,9,2,51.0,13750000,1970,30.0,6.0,Чертаново Центральное,Днепропетровская ,Южная,269607.84
768,real_estate_agent,Москва,10,23,5,187.7,80000000,2000,117.7,16.2,Гагаринский,Ломоносовский проспект,Вавиловская,426212.04
769,real_estate_agent,Москва,25,43,5,145.0,96091439,2006,90.0,7.0,Раменки,Мосфильмовская ,Ломоносовский проспект,662699.58
770,developer,Москва,12,14,4,75.47,41583970,2024,39.2,15.1,Пресненский,Шмитовский проезд,Шелепиха,551000.0
771,real_estate_agent,Москва,6,8,4,132.0,71700000,2014,96.0,13.0,Тверской,Тверская ,Маяковская,543181.82
772,real_estate_agent,Москва,9,13,1,25.5,19700000,2014,15.8,6.8,Даниловский, Родченко,ЗИЛ,772549.02
773,real_estate_agent,Москва,2,12,3,72.9,38000000,2024,37.0,12.0,Обручевский, Академика Челомея,Воронцовская,521262.0
774,real_estate_agent,Москва,3,3,5,248.0,11800000,2014,210.0,18.0,Кострома, Нижняя Дебря,Москва,47580.65
775,realtor,Москва,28,32,1,43.0,16990000,2023,19.765423628387623,15.0,Нижегородский,Газгольдерная ,Нижегородская,395116.28
776,developer,Москва,2,22,3,67.7,42355790,2022,37.9,8.1,Красносельский,Большая Спасская ,Площадь трёх вокзалов,625639.44
777,developer,Москва,8,19,2,57.7,28388400,2025,37.2,15.5,Щукино, Расплетина,Октябрьское поле,492000.0
778,developer,Москва,16,17,4,101.8,25525424,2025,59.6,23.0,Москва,м. Бунинская аллея,Бунинская аллея,250740.9
779,real_estate_agent,Москва,5,6,2,43.0,26900000,2016,21.677733200433835,10.2,Беговой, 3-я Ямского Поля,Белорусская,625581.4
780,real_estate_agent,Москва,4,22,5,193.3,80000000,2014,100.3,20.8,Раменки,Минская ,Ломоносовский проспект,413864.46
781,real_estate_agent,Москва,23,54,3,73.2,29200000,2027,44.5,8.0,Хорошево-Мневники, Мневники,Народное Ополчение,398907.1
782,real_estate_agent,Москва,13,14,4,130.0,68999999,2009,80.94064746249059,18.6,Филевский парк,Филевский бульвар,Фили,530769.22
783,real_estate_agent,Москва,22,24,2,64.0,24800000,2019,33.1,12.9,Дмитровский,Дмитровское шоссе,Яхромская,387500.0
784,real_estate_agent,Москва,4,17,1,37.6,8750000,2012,18.8,7.4,Некрасовка, Сочинская,Некрасовка,232712.77
785,real_estate_agent,Москва,3,9,3,57.9,23190000,1967,44.0,5.8,Нагатинский затон,Кленовый бульвар,Коломенская,400518.13
786,real_estate_agent,Москва,5,21,1,48.4,21250000,2024,15.8,15.5,Щукино,Щукинская ,Щукинская,439049.59
787,unknown,Москва,5,9,2,44.5,12200000,1963,28.0,6.0,Войковский,Ленинградское шоссе,Водный стадион,274157.3
788,real_estate_agent,Москва,6,15,5,95.0,40500000,2014,62.0,12.0,Красносельский,Верхняя Красносельская ,Красносельская,426315.79
789,developer,Москва,2,17,3,72.6,43233300,2024,46.0,5.3,Раменки,Мичуринский проспект,Ломоносовский проспект,595500.0
790,real_estate_agent,Москва,45,55,3,79.9,31960000,2024,41.36052425008418,28.1,Раменки,проспект Генерала Дорохова,Аминьевская,400000.0
791,real_estate_agent,Москва,4,4,3,129.0,31950000,2014,80.0,15.0,Марьина роща,проезд 12-й Марьиной рощи,Марьина Роща,247674.42
792,homeowner,Москва,3,12,1,35.0,10990000,1966,21.790140503250228,8.0,Южное Медведково,Ясный проезд,Свиблово,314000.0
793,real_estate_agent,Москва,13,33,2,40.0,17900000,2023,17.81851751628531,10.0,Метрогородок,Открытое шоссе,Бульвар Рокоссовского,447500.0
794,developer,Москва,2,22,3,80.8,36120508,2025,45.3591514147527,15.2,Марьина роща,Полковая ,Савёловская,447035.99
795,realtor,Москва,8,16,1,36.0,10500000,1978,19.4,8.8,Лианозово,Новгородская ,Алтуфьево,291666.67
796,real_estate_agent,Москва,2,6,5,166.6,82000000,1998,106.2697763788884,20.0,Кунцево,Молодогвардейская ,Кунцевская,492196.88
797,real_estate_agent,Москва,39,47,3,144.4,65000000,2014,76.6,44.4,Раменки,Мосфильмовская ,Ломоносовский проспект,450138.5
798,real_estate_agent,Москва,7,10,5,226.2,92000000,2001,161.0,24.0,Крылатское, Крылатские Холмы,Молодёжная,406719.72
799,real_estate_agent,Москва,19,24,2,55.3,70000000,2018,18.3,25.0,Беговой,Верхняя ,Белорусская,1265822.78
800,real_estate_agent,Москва,5,8,4,105.0,34999990,1956,73.0,8.0,Дорогомилово,Киевская ,Студенческая,333333.24
801,real_estate_agent,Москва,5,5,2,45.0,14500000,1959,28.957424351351705,6.0,Марфино, Кашенкин Луг,Улица Милашенкова,322222.22
802,real_estate_agent,Москва,2,9,4,114.9,52000000,2002,80.0,25.0,Преображенское,Преображенская ,Преображенская площадь,452567.45
803,realtor,Москва,10,12,2,39.0,9500000,1966,23.5,6.5,Северное Измайлово,Щелковское шоссе,Щёлковская,243589.74
804,real_estate_agent,Москва,11,12,2,51.5,11300000,1971,31.557802368946597,9.5,Матушкино,Зеленоград,Зеленоград — Крюково,219417.48
805,real_estate_agent,Москва,5,9,3,117.0,65500000,2013,72.79576226885051,25.0,Тверской,Большой Каретный переулок,Цветной бульвар,559829.06
806,developer,Москва,6,9,4,83.4,29279905,2026,54.2,5.3,Головинский,Северный ао,Коптево,351078.0
807,real_estate_agent,Москва,3,17,2,53.4,16600000,1986,31.9,9.2,Крылатское,Осенняя ,Крылатское,310861.42
808,real_estate_agent,Москва,5,7,3,74.0,41500000,1928,49.0,7.0,"Кв-ра ""под ключ"" в Басманном е3-комн. квартира",74 м²,Москва,560810.81
809,unknown,Москва,33,33,4,85.3,27990000,2023,42.5,27.6,Метрогородок,Открытое шоссе,Бульвар Рокоссовского,328135.99
810,homeowner,Москва,12,14,1,35.0,8500000,2020,15.0,11.0,Москва,шоссе Остафьевское,Щербинка,242857.14
811,unknown,Москва,2,10,1,36.0,9870000,2021,18.27268046266144,12.0,Москва, Золотошвейная,Филатов Луг,274166.67
812,real_estate_agent,Москва,1,10,3,125.4,50000000,1983,62.0,15.0,Мещанский,Олимпийский проспект,Достоевская,398724.08
813,realtor,Москва,7,12,2,72.6,33300000,2014,41.54967019657178,16.0,Раменки, Столетова,Раменки,458677.69
814,real_estate_agent,Москва,6,6,2,86.0,55000000,1931,50.0,12.0,Хамовники,переулок Сивцев Вражек,Смоленская,639534.88
815,developer,Москва,6,6,4,111.7,33508926,2023,69.5,14.2,Нагатинский затон,проспект Андропова,Технопарк,299990.38
816,real_estate_agent,Москва,8,9,3,80.8,10400000,2024,44.3,12.5,Москва, Луговая,Крёкшино,128712.87
817,developer,Москва,10,13,3,103.6,62517091,2024,74.4,5.5,Даниловский, Даниловский Вал,Тульская,603446.82
818,real_estate_agent,Москва,4,13,2,71.7,15128900,2014,39.964146784669765,12.2,Косино-Ухтомский,Салтыковская ,Улица Дмитриевского,211002.79
819,real_estate_agent,Москва,13,16,4,76.63,19180967,2026,41.68704941049292,13.5,поселок Газопровод, Лесные Поляны 5-я,Корниловская,250306.24
820,realtor,Москва,4,9,2,36.7,10000000,1964,22.7,7.5,Северное Измайлово,13-я Парковая ,Щёлковская,272479.56
821,realtor,Москва,12,17,1,47.0,14950000,2014,24.68186906112041,10.8,Москва, Липовый Парк,Новомосковская,318085.11
822,real_estate_agent,Москва,20,44,5,230.0,95000000,2004,141.1783410805151,28.7,Фили-Давыдково,Давыдковская ,Славянский бульвар,413043.48
823,real_estate_agent,Москва,9,19,5,180.8,74500000,2006,111.22981260865049,25.0,Хорошевский, Викторенко,Аэропорт,412057.52
824,developer,Москва,24,25,4,139.7,75600901,2024,85.52690512940514,21.2,Обручевский, Академика Челомея,Воронцовская,541166.08
825,real_estate_agent,Москва,6,14,1,38.2,8800000,2014,19.2,8.5,Выхино-Жулебино,Привольная ,Котельники,230366.49
826,real_estate_agent,Москва,4,9,2,35.0,16000000,1965,20.0,6.0,Басманный,Спартаковский переулок,Бауманская,457142.86
827,realtor,Москва,17,17,2,54.2,12500000,2014,32.3,8.8,Некрасовка,Рождественская ,Некрасовка,230627.31
828,real_estate_agent,Москва,28,29,3,90.0,45600000,2025,36.0,26.0,Нагатино-Садовники,Варшавское шоссе,Нагатинская,506666.67
829,real_estate_agent,Москва,17,30,1,49.0,22900000,2012,24.699059754484182,12.0,Южнопортовый, 1-я Машиностроения,Дубровка,467346.94
830,real_estate_agent,Москва,5,21,3,112.7,56500000,2024,60.8,20.0,Хорошево-Мневники, Нижние Мневники,Терехово ,501330.97
831,real_estate_agent,Москва,22,41,4,126.4,51500000,2021,82.0,20.0,Филевский парк,Багратионовский проезд,Фили,407436.71
832,real_estate_agent,Москва,14,15,2,59.2,43500000,2017,22.0,24.9,Нагатинский затон, Корабельная,Нагатинский Затон,734797.3
833,real_estate_agent,Москва,6,14,2,45.1,12200000,1972,28.6,7.0,Чертаново Южное,Чертановская ,Пражская,270509.98
834,developer,Москва,25,32,3,83.7,33508926,2021,49.2,15.1,Черемушки,Херсонская ,Зюзино,400345.59
835,real_estate_agent,Москва,12,12,2,52.2,10100000,1986,30.0,8.6,Бирюлево Восточное,Лебедянская ,Лебедянская,193486.59
836,homeowner,Москва,18,24,1,45.0,13900000,2005,20.0,15.0,Северное Бутово, Грина,Бульвар Дмитрия Донского,308888.89
837,realtor,Москва,4,9,2,43.1,28700000,1963,25.0,6.0,Аэропорт,Ленинградский проспект,Аэропорт,665893.27
838,real_estate_agent,Москва,6,14,1,39.4,8750000,1994,20.9,8.7,Крюково,Зеленоград,Зеленоград — Крюково,222081.22
839,real_estate_agent,Москва,45,58,5,114.1,55000000,2021,87.2,16.2,Хорошево-Мневники, Народного Ополчения,Народное Ополчение,482033.3
840,real_estate_agent,Москва,13,17,1,37.6,11000000,2018,17.6,15.0,Москва, Бачуринская,Бачуринская,292553.19
841,realtor,Москва,17,25,1,36.8,9900000,1982,18.0,9.0,Чертаново Северное,Северное Чертаново мкр,Чертановская,269021.74
842,real_estate_agent,Москва,30,79,1,78.0,92880000,2019,50.0,15.0,Пресненский,1-й Красногвардейский проезд,Москва-Сити,1190769.23
843,realtor,Москва,16,16,5,269.0,95000000,1999,165.2000155809718,50.0,Филевский парк,Кастанаевская ,Филёвский парк,353159.85
844,realtor,Москва,6,9,1,38.0,22900000,1977,19.0,8.0,Дорогомилово,Большая Дорогомиловская ,Киевская,602631.58
845,realtor,Москва,3,6,3,67.0,19700000,1958,42.0,20.0,Нагатино-Садовники,Нагатинская ,Коломенская,294029.85
846,real_estate_agent,Москва,5,7,1,32.8,11600000,2014,16.50078899089914,6.0,Марьина роща,проезд 3-й Марьиной рощи,Марьина Роща,353658.54
847,realtor,Москва,3,5,1,30.6,12000000,1961,18.8,6.0,Останкинский,5-й Останкинский переулок,Улица Академика Королёва,392156.86
848,realtor,Москва,5,5,4,98.0,27500000,1955,72.0,8.0,Текстильщики, Малышева,Волжская,280612.24
849,developer,Москва,13,15,4,107.21,52298828,2027,102.2,7.3,Преображенское,Жилой комплекс Преображенская площадь,Преображенская площадь,487816.7
850,realtor,Москва,8,16,1,35.2,9400000,1978,19.6,11.8,Теплый Стан, Генерала Тюленева,Тёплый Стан,267045.45
851,real_estate_agent,Москва,24,24,4,196.0,65000000,2009,116.96617231422316,20.0,Можайский,Можайское шоссе,Рабочий посёлок,331632.65
852,real_estate_agent,Москва,3,6,2,71.4,38500000,2023,28.5,17.8,Даниловский,проспект Лихачева,Технопарк,539215.69
853,real_estate_agent,Москва,4,17,1,39.0,12650000,1993,19.1,8.6,Митино,переулок Ангелов,Пятницкое шоссе,324358.97
854,realtor,Москва,2,9,2,45.1,13400000,2014,24.34876657357242,6.6,Коньково, Генерала Антонова,Беляево,297117.52
855,real_estate_agent,Москва,16,17,2,54.7,12700000,2014,34.0,9.0,Москва, Летчика Грицевца,Пыхтино,232175.5
856,real_estate_agent,Москва,3,33,1,34.7,22000000,2023,17.1,10.0,Хорошево-Мневники,Северо-Западный ао,Шелепиха,634005.76
857,real_estate_agent,Москва,21,25,1,41.3,10896151,2022,20.005923174396116,11.3,Некрасовка, Липчанского,Некрасовка,263829.32
858,developer,Москва,22,24,4,102.9,44068057,2025,59.03563327349468,11.3,Очаково-Матвеевское,Мичуринский проспект,Озёрная,428261.0
859,real_estate_agent,Москва,14,22,3,98.0,44300000,2023,46.0,20.0,Даниловский,бульвар Братьев Весниных,ЗИЛ,452040.82
860,real_estate_agent,Москва,20,29,4,154.9,60900000,2020,91.92956370587999,20.0,Якиманка,Мытная ,Шаболовская,393156.88
861,homeowner,Москва,6,12,4,133.7,64000000,2014,82.19737472091863,21.0,Савеловский, Мишина,Петровский Парк,478683.62
862,realtor,Москва,12,17,4,102.0,28900000,2013,72.2,9.8,Бирюлево Восточное,6-я Радиальная ,Царицыно,283333.33
863,real_estate_agent,Москва,5,5,5,133.0,87000000,2014,109.0,11.0,Тверской,1-я Тверская-Ямская ,Маяковская,654135.34
864,real_estate_agent,Москва,2,30,4,86.2,28180520,2025,47.359965150368126,15.8,Южнопортовый,Шарикоподшипниковская ,Дубровка,326920.19
865,developer,Москва,23,23,4,159.7,36844754,2023,57.7,20.1,Южное Бутово,Бартеневская ,Бульвар Адмирала Ушакова,230712.3
866,developer,Москва,21,21,4,129.7,76198750,2023,70.0,18.8,Щукино,Щукинская ,Щукинская,587500.0
867,developer,Москва,19,25,2,57.7,24914860,2025,28.1,13.6,Лефортово,Независимость кв-л,Авиамоторная,431800.0
868,realtor,Москва,3,27,4,102.0,58700000,2021,65.0,20.0,Раменки, Янковского,Аминьевская,575490.2
869,realtor,Москва,7,14,1,40.3,17500000,2014,14.5,12.0,Проспект Вернадского,проспект Вернадского,Проспект Вернадского,434243.18
870,homeowner,Москва,11,12,3,67.0,16800000,2014,45.4,9.8,Новогиреево,Союзный проспект,Новогиреево,250746.27
871,realtor,Москва,2,9,1,31.8,11990000,1962,21.5,5.2,Кунцево,Ельнинская ,Молодёжная,377044.03
872,real_estate_agent,Москва,14,16,3,65.1,17000000,1978,44.8,8.1,Теплый Стан, Генерала Тюленева,Генерала Тюленева,261136.71
873,developer,Москва,2,16,4,104.3,42053329,2025,42.7,23.8,Сокол, Зорге,Октябрьское поле,403195.87
874,real_estate_agent,Москва,17,28,2,65.0,41000000,2019,33.0,20.9,Филевский парк, Василисы Кожиной,Парк Победы,630769.23
875,homeowner,Москва,4,4,1,32.8,15000000,1951,18.0,7.0,Аэропорт,Шебашевский проезд,Аэропорт,457317.07
876,representative_developer,Москва,10,21,2,49.8,22146060,2020,25.392767929384576,12.0,Очаково-Матвеевское,Аминьевское шоссе,Давыдково,444700.0
877,real_estate_agent,Москва,3,15,5,177.7,72999000,1994,110.58265742062127,9.3,Можайский, Вересаева,Кунцевская,410799.1
878,developer,Москва,10,13,2,50.0,29946000,2022,31.6,13.4,Замоскворечье,Большой Строченовский переулок,Павелецкая,598920.0
879,developer,Москва,13,26,4,111.9,46326600,2026,64.61984873462568,18.0,Щукино, Маршала Бирюзова,Октябрьское поле,414000.0
880,realtor,Москва,7,22,4,113.7,59900000,2010,67.0,12.8,Раменки,Мичуринский проспект,Раменки,526824.98
881,real_estate_agent,Москва,11,13,5,242.5,70300000,2013,171.0,27.0,Кунцево,Молодогвардейская ,Кунцевская,289896.91
882,real_estate_agent,Москва,30,49,3,138.1,75000000,2014,59.0,16.0,Щукино,Авиационная ,Щукинская,543084.72
883,developer,Москва,11,29,4,94.8,28170768,2022,60.5,10.0,Фили-Давыдково, Ивана Франко,Кунцевская,297160.0
884,real_estate_agent,Москва,4,13,1,43.6,37500000,2014,14.0,16.8,Пресненский, Сергея Макеева,Улица 1905 года,860091.74
885,real_estate_agent,Москва,7,18,3,90.4,45000000,2018,52.870978922262296,15.5,Беговой,Ленинградский проспект,Динамо,497787.61
886,developer,Москва,10,13,2,64.5,38046348,2024,54.1,5.4,Даниловский, Даниловский Вал,Тульская,589865.86
887,homeowner,Москва,6,14,1,38.6,13500000,2000,19.0,9.0,Нагатино-Садовники,Старокаширское шоссе,Варшавская,349740.93
888,real_estate_agent,Москва,4,20,1,76.13,32164925,2024,27.7,21.3,Даниловский,Автозаводская ,Тульская,422500.0
889,real_estate_agent,Москва,12,14,3,64.9,15690000,1970,46.0,9.5,Зюзино,Херсонская ,Зюзино,241756.55
890,real_estate_agent,Москва,9,21,4,126.3,58098000,2024,75.40425199811152,19.1,Раменки, Лобачевского,Аминьевская,460000.0
891,developer,Москва,41,42,5,147.4,67299479,2023,121.9,13.6,Котловка,Севастопольский проспект,Нагорная,456577.2
892,real_estate_agent,Москва,12,25,4,73.44,18257184,2025,39.240123381915254,14.0,Люблино,Юго-Восточный ао,Перерва,248600.0
893,real_estate_agent,Москва,9,27,3,80.4,32000000,2023,50.0,23.0,Пресненский,Шмитовский проезд,Шелепиха,398009.95
894,real_estate_agent,Москва,4,20,2,64.29,24166611,2024,22.2,19.9,Даниловский,Автозаводская ,Тульская,375900.0
895,realtor,Москва,4,9,4,87.4,16500000,1970,61.0,6.2,Вешняки,Косинская ,Выхино,188787.19
896,real_estate_agent,Москва,6,9,2,35.0,14700000,2014,23.0,7.0,Гольяново,Байкальская ,Щёлковская,420000.0
897,real_estate_agent,Москва,7,21,2,62.0,30000000,2020,39.0,11.0,Свиблово,Сельскохозяйственная ,Ботанический сад,483870.97
898,real_estate_agent,Москва,4,21,2,54.0,59000000,2023,30.0,12.0,Пресненский,2-я Звенигородская ,Улица 1905 года,1092592.59
899,real_estate_agent,Москва,2,10,3,115.0,101000000,2008,77.00555773703616,45.0,Тверской,Большая Грузинская ,Белорусская,878260.87
900,real_estate_agent,Москва,4,10,2,88.0,74000000,2017,64.0,15.0,Аэропорт,Ленинградский проспект,Динамо,840909.09
901,real_estate_agent,Москва,4,12,4,148.7,96000000,2019,96.08997414830947,51.4,Аэропорт,Ленинградский проспект,Динамо,645595.16
902,real_estate_agent,Москва,10,34,3,84.0,75000000,2023,49.94095836201757,10.0,Дорогомилово,Поклонная ,Поклонная,892857.14
903,real_estate_agent,Москва,6,9,5,150.0,58500000,2014,91.0,15.0,Академический,Профсоюзная ,Академическая,390000.0
904,real_estate_agent,Москва,9,9,3,88.7,75000000,1943,61.57706207020422,30.0,Дорогомилово,Бережковская набережная,Киевская,845546.79
905,real_estate_agent,Москва,5,9,2,64.0,46000000,1943,34.8,10.0,Хамовники,Фрунзенская набережная,Фрунзенская,718750.0
906,real_estate_agent,Москва,9,11,2,53.2,11000000,2021,30.8,10.2,Москва,шоссе Остафьевское,Щербинка,206766.92
907,homeowner,Москва,3,12,1,39.0,14000000,1984,21.0,10.0,Нагатино-Садовники, Академика Миллионщикова,Каширская,358974.36
908,real_estate_agent,Москва,3,33,3,79.53,40500000,2025,26.3,16.9,Пресненский, Пресненский Вал,Белорусская,509241.8
909,developer,Москва,38,41,4,117.83,96620600,2024,112.8,12.3,Раменки,1-й Сетуньский проезд,Кутузовская,820000.0
